ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Cluster_ID	Function	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Exemplar_of	Comment	Aliases	Rank
ID	LABEL	A skos:prefLabel	TI %	TYPE	I 'subcluster of' SPLIT=|	A oboInOwl:hasExactSynonym SPLIT=|	A 'cluster id'	TI capable_of some %	A n2o:cell_set_preferred_alias	A n2o:original_label	A n2o:cell_set_label	A n2o:cell_set_aligned_alias	A n2o:cell_set_additional_aliases SPLIT=|	A n2o:cell_set_alias_assignee SPLIT=|	A n2o:cell_set_alias_citation SPLIT=|	A n2o:node_metadata	TI 'exemplar data of' some %	A rdfs:comment	A oboInOwl:hasRelatedSynonym SPLIT=|	A 'cell_type_rank' SPLIT=|
PCL_INDV:CS202212150_5514	WMB 01442-01446 - CS202212150_5514	CEA-AAA-BST Six3 Cyp26b1 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6199		CS202212150_5514		CEA-AAA-BST Six3 Cyp26b1 Gaba_1		WMB 01442-01446			Zizhen Yao						
PCL_INDV:CS202212150_5515	WMB 01447-01451 - CS202212150_5515	CEA-AAA-BST Six3 Cyp26b1 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6199		CS202212150_5515		CEA-AAA-BST Six3 Cyp26b1 Gaba_2		WMB 01447-01451			Zizhen Yao						
PCL_INDV:CS202212150_5516	WMB 01452-01456 - CS202212150_5516	CEA-AAA-BST Six3 Cyp26b1 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6199		CS202212150_5516		CEA-AAA-BST Six3 Cyp26b1 Gaba_3		WMB 01452-01456			Zizhen Yao						
PCL_INDV:CS202212150_5517	WMB 01457-01459 - CS202212150_5517	CEA-AAA-BST Six3 Cyp26b1 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6199		CS202212150_5517		CEA-AAA-BST Six3 Cyp26b1 Gaba_4		WMB 01457-01459			Zizhen Yao						
PCL_INDV:CS202212150_5518	WMB 01460-01461 - CS202212150_5518	CEA-AAA-BST Six3 Cyp26b1 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6199		CS202212150_5518		CEA-AAA-BST Six3 Cyp26b1 Gaba_5		WMB 01460-01461			Zizhen Yao						
PCL_INDV:CS202212150_5519	WMB 01462-01468 - CS202212150_5519	AAA-BST Six3 Meis2 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6200		CS202212150_5519		AAA-BST Six3 Meis2 Gaba_1		WMB 01462-01468			Zizhen Yao						
PCL_INDV:CS202212150_5520	WMB 01469-01479 - CS202212150_5520	AAA-BST Six3 Meis2 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6200		CS202212150_5520		AAA-BST Six3 Meis2 Gaba_2		WMB 01469-01479			Zizhen Yao						
PCL_INDV:CS202212150_5521	WMB 01480-01484 - CS202212150_5521	AAA-BST Six3 Meis2 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6200		CS202212150_5521		AAA-BST Six3 Meis2 Gaba_3		WMB 01480-01484			Zizhen Yao						
PCL_INDV:CS202212150_5522	WMB 01485-01486 - CS202212150_5522	AAA-BST Six3 Meis2 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6200		CS202212150_5522		AAA-BST Six3 Meis2 Gaba_5		WMB 01485-01486			Zizhen Yao						
PCL_INDV:CS202212150_5523	WMB 01488-01489 - CS202212150_5523	AAA-BST Six3 Meis2 Gaba_8	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6200		CS202212150_5523		AAA-BST Six3 Meis2 Gaba_8		WMB 01488-01489			Zizhen Yao						
PCL_INDV:CS202212150_5524	WMB 01490-01492 - CS202212150_5524	ACB-BST-FS D1 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6201		CS202212150_5524		ACB-BST-FS D1 Gaba_1		WMB 01490-01492			Zizhen Yao						
PCL_INDV:CS202212150_5525	WMB 01493-01500 - CS202212150_5525	ACB-BST-FS D1 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6201		CS202212150_5525		ACB-BST-FS D1 Gaba_2		WMB 01493-01500			Zizhen Yao						
PCL_INDV:CS202212150_5526	WMB 01501-01507 - CS202212150_5526	CEA-AAA-BST Ebf1 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6202		CS202212150_5526		CEA-AAA-BST Ebf1 Gaba_1		WMB 01501-01507			Zizhen Yao						
PCL_INDV:CS202212150_5527	WMB 01508-01510 - CS202212150_5527	CEA-AAA-BST Ebf1 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6202		CS202212150_5527		CEA-AAA-BST Ebf1 Gaba_2		WMB 01508-01510			Zizhen Yao						
PCL_INDV:CS202212150_5528	WMB 01511-01515 - CS202212150_5528	CEA-AAA-BST Ebf1 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6202		CS202212150_5528		CEA-AAA-BST Ebf1 Gaba_3		WMB 01511-01515			Zizhen Yao						
PCL_INDV:CS202212150_5529	WMB 01516-01519 - CS202212150_5529	CEA-AAA-BST Ebf1 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6202		CS202212150_5529		CEA-AAA-BST Ebf1 Gaba_4		WMB 01516-01519			Zizhen Yao						
PCL_INDV:CS202212150_5530	WMB 01520-01523 - CS202212150_5530	CEA-AAA-BST Ebf1 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6202		CS202212150_5530		CEA-AAA-BST Ebf1 Gaba_5		WMB 01520-01523			Zizhen Yao						
PCL_INDV:CS202212150_5531	WMB 01526-01528 - CS202212150_5531	CEA-BST Crh Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6203		CS202212150_5531		CEA-BST Crh Gaba_1		WMB 01526-01528			Zizhen Yao						
PCL_INDV:CS202212150_5532	WMB 01530-01535 - CS202212150_5532	SI-MA-NDB Six3 Meis2 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6204		CS202212150_5532		SI-MA-NDB Six3 Meis2 Gaba_1		WMB 01530-01535			Zizhen Yao						
PCL_INDV:CS202212150_5533	WMB 01538-01543 - CS202212150_5533	MEA-COA-BMA Ccdc42 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6205		CS202212150_5533		MEA-COA-BMA Ccdc42 Glut_1		WMB 01538-01543			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115533			
PCL_INDV:CS202212150_5534	WMB 01545-01549 - CS202212150_5534	MEA-COA-BMA Ccdc42 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6205		CS202212150_5534		MEA-COA-BMA Ccdc42 Glut_3		WMB 01545-01549			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115534			
PCL_INDV:CS202212150_5535	WMB 01550-01553 - CS202212150_5535	MEA-COA-BMA Ccdc42 Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6205		CS202212150_5535		MEA-COA-BMA Ccdc42 Glut_4		WMB 01550-01553			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115535			
PCL_INDV:CS202212150_5536	WMB 01554-01563 - CS202212150_5536	COAa-PAA-MEA Barhl2 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5536		COAa-PAA-MEA Barhl2 Glut_1		WMB 01554-01563			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115536			
PCL_INDV:CS202212150_5537	WMB 01564-01566 - CS202212150_5537	COAa-PAA-MEA Barhl2 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5537		COAa-PAA-MEA Barhl2 Glut_2		WMB 01564-01566			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115537			
PCL_INDV:CS202212150_5538	WMB 01567-01572 - CS202212150_5538	COAa-PAA-MEA Barhl2 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5538		COAa-PAA-MEA Barhl2 Glut_3		WMB 01567-01572			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115538			
PCL_INDV:CS202212150_5539	WMB 01573-01575 - CS202212150_5539	COAa-PAA-MEA Barhl2 Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5539		COAa-PAA-MEA Barhl2 Glut_4		WMB 01573-01575			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115539			
PCL_INDV:CS202212150_5540	WMB 01576-01578 - CS202212150_5540	COAa-PAA-MEA Barhl2 Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5540		COAa-PAA-MEA Barhl2 Glut_5		WMB 01576-01578			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115540			
PCL_INDV:CS202212150_5541	WMB 01579-01581 - CS202212150_5541	COAa-PAA-MEA Barhl2 Glut_6	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5541		COAa-PAA-MEA Barhl2 Glut_6		WMB 01579-01581			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115541			
PCL_INDV:CS202212150_5542	WMB 01582-01589 - CS202212150_5542	COAa-PAA-MEA Barhl2 Glut_7	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5542		COAa-PAA-MEA Barhl2 Glut_7		WMB 01582-01589			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115542			
PCL_INDV:CS202212150_5543	WMB 01590-01593 - CS202212150_5543	COAa-PAA-MEA Barhl2 Glut_8	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6206		CS202212150_5543		COAa-PAA-MEA Barhl2 Glut_8		WMB 01590-01593			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115543			
PCL_INDV:CS202212150_5544	WMB 01594-01612 - CS202212150_5544	MS-SF Bsx Glut	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6359		CS202212150_5544		MS-SF Bsx Glut		WMB 01594-01612			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115544			
PCL_INDV:CS202212150_5545	WMB 01613-01618 - CS202212150_5545	PVpo-VMPO-SFO Tbr1 Glut_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6207		CS202212150_5545		PVpo-VMPO-SFO Tbr1 Glut_1		WMB 01613-01618			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115545			
PCL_INDV:CS202212150_5546	WMB 01619-01623 - CS202212150_5546	PVpo-VMPO-SFO Tbr1 Glut_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6207		CS202212150_5546		PVpo-VMPO-SFO Tbr1 Glut_2		WMB 01619-01623			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115546			
PCL_INDV:CS202212150_5547	WMB 01624-01631 - CS202212150_5547	PVpo-VMPO-SFO Tbr1 Glut_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6207		CS202212150_5547		PVpo-VMPO-SFO Tbr1 Glut_3		WMB 01624-01631			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115547			
PCL_INDV:CS202212150_5548	WMB 01632-01635 - CS202212150_5548	PVpo-VMPO-SFO Tbr1 Glut_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6207		CS202212150_5548		PVpo-VMPO-SFO Tbr1 Glut_4		WMB 01632-01635			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115548			
PCL_INDV:CS202212150_5549	WMB 01636-01639 - CS202212150_5549	PVpo-VMPO-SFO Tbr1 Glut_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6207		CS202212150_5549		PVpo-VMPO-SFO Tbr1 Glut_5		WMB 01636-01639			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115549			
PCL_INDV:CS202212150_5550	WMB 01640-01651 - CS202212150_5550	SI-MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6208		CS202212150_5550		SI-MPO-LPO Lhx8 Gaba_1		WMB 01640-01651			Zizhen Yao						
PCL_INDV:CS202212150_5551	WMB 01652-01661 - CS202212150_5551	SI-MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6208		CS202212150_5551		SI-MPO-LPO Lhx8 Gaba_2		WMB 01652-01661			Zizhen Yao						
PCL_INDV:CS202212150_5552	WMB 01662-01668 - CS202212150_5552	SI-MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6208		CS202212150_5552		SI-MPO-LPO Lhx8 Gaba_3		WMB 01662-01668			Zizhen Yao						
PCL_INDV:CS202212150_5553	WMB 01669-01674 - CS202212150_5553	SI-MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6208		CS202212150_5553		SI-MPO-LPO Lhx8 Gaba_4		WMB 01669-01674			Zizhen Yao						
PCL_INDV:CS202212150_5554	WMB 01675-01679 - CS202212150_5554	SI-MPO-LPO Lhx8 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6208		CS202212150_5554		SI-MPO-LPO Lhx8 Gaba_5		WMB 01675-01679			Zizhen Yao						
PCL_INDV:CS202212150_5555	WMB 01680-01685 - CS202212150_5555	MPO-LPO Lhx8 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6209		CS202212150_5555		MPO-LPO Lhx8 Gaba_1		WMB 01680-01685			Zizhen Yao						
PCL_INDV:CS202212150_5556	WMB 01686-01691 - CS202212150_5556	MPO-LPO Lhx8 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6209		CS202212150_5556		MPO-LPO Lhx8 Gaba_2		WMB 01686-01691			Zizhen Yao						
PCL_INDV:CS202212150_5557	WMB 01692-01697 - CS202212150_5557	MPO-LPO Lhx8 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6209		CS202212150_5557		MPO-LPO Lhx8 Gaba_3		WMB 01692-01697			Zizhen Yao						
PCL_INDV:CS202212150_5558	WMB 01698-01702 - CS202212150_5558	MPO-LPO Lhx8 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6209		CS202212150_5558		MPO-LPO Lhx8 Gaba_4		WMB 01698-01702			Zizhen Yao						
PCL_INDV:CS202212150_5559	WMB 01703-01705 - CS202212150_5559	MPO-LPO Lhx8 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6209		CS202212150_5559		MPO-LPO Lhx8 Gaba_5		WMB 01703-01705			Zizhen Yao						
PCL_INDV:CS202212150_5560	WMB 01706-01711 - CS202212150_5560	BST-MPN Lhx6 Zfhx3 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6210		CS202212150_5560		BST-MPN Lhx6 Zfhx3 Gaba_1		WMB 01706-01711			Zizhen Yao						
PCL_INDV:CS202212150_5561	WMB 01712-01715 - CS202212150_5561	BST-MPN Lhx6 Zfhx3 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6210		CS202212150_5561		BST-MPN Lhx6 Zfhx3 Gaba_2		WMB 01712-01715			Zizhen Yao						
PCL_INDV:CS202212150_5562	WMB 01716-01721 - CS202212150_5562	BST Tac2 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6211		CS202212150_5562		BST Tac2 Gaba_1		WMB 01716-01721			Zizhen Yao						
PCL_INDV:CS202212150_5563	WMB 01722-01725 - CS202212150_5563	BST Tac2 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6211		CS202212150_5563		BST Tac2 Gaba_2		WMB 01722-01725			Zizhen Yao						
PCL_INDV:CS202212150_5564	WMB 01726-01730 - CS202212150_5564	PVR Six3 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5564		PVR Six3 Gaba_1		WMB 01726-01730			Zizhen Yao						
PCL_INDV:CS202212150_5565	WMB 01731-01732 - CS202212150_5565	PVR Six3 Gaba_10	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5565		PVR Six3 Gaba_10		WMB 01731-01732			Zizhen Yao						
PCL_INDV:CS202212150_5566	WMB 01734-01736 - CS202212150_5566	PVR Six3 Gaba_12	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5566		PVR Six3 Gaba_12		WMB 01734-01736			Zizhen Yao						
PCL_INDV:CS202212150_5567	WMB 01737-01744 - CS202212150_5567	PVR Six3 Gaba_13	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5567		PVR Six3 Gaba_13		WMB 01737-01744			Zizhen Yao						
PCL_INDV:CS202212150_5568	WMB 01747-01750 - CS202212150_5568	PVR Six3 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5568		PVR Six3 Gaba_2		WMB 01747-01750			Zizhen Yao						
PCL_INDV:CS202212150_5569	WMB 01751-01757 - CS202212150_5569	PVR Six3 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5569		PVR Six3 Gaba_3		WMB 01751-01757			Zizhen Yao						
PCL_INDV:CS202212150_5570	WMB 01758-01760 - CS202212150_5570	PVR Six3 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5570		PVR Six3 Gaba_4		WMB 01758-01760			Zizhen Yao						
PCL_INDV:CS202212150_5571	WMB 01761-01766 - CS202212150_5571	PVR Six3 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5571		PVR Six3 Gaba_5		WMB 01761-01766			Zizhen Yao						
PCL_INDV:CS202212150_5572	WMB 01767-01771 - CS202212150_5572	PVR Six3 Gaba_6	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5572		PVR Six3 Gaba_6		WMB 01767-01771			Zizhen Yao						
PCL_INDV:CS202212150_5573	WMB 01772-01775 - CS202212150_5573	PVR Six3 Gaba_7	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5573		PVR Six3 Gaba_7		WMB 01772-01775			Zizhen Yao						
PCL_INDV:CS202212150_5574	WMB 01776-01779 - CS202212150_5574	PVR Six3 Gaba_8	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5574		PVR Six3 Gaba_8		WMB 01776-01779			Zizhen Yao						
PCL_INDV:CS202212150_5575	WMB 01780-01783 - CS202212150_5575	PVR Six3 Gaba_9	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6212		CS202212150_5575		PVR Six3 Gaba_9		WMB 01780-01783			Zizhen Yao						
PCL_INDV:CS202212150_5576	WMB 01784-01790 - CS202212150_5576	PVH Six3 Prox1 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6213		CS202212150_5576		PVH Six3 Prox1 Gaba_1		WMB 01784-01790			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115576			
PCL_INDV:CS202212150_5577	WMB 01791-01795 - CS202212150_5577	PVH Six3 Prox1 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6213		CS202212150_5577		PVH Six3 Prox1 Gaba_2		WMB 01791-01795			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115577			
PCL_INDV:CS202212150_5578	WMB 01796-01799 - CS202212150_5578	PVH Six3 Prox1 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6213		CS202212150_5578		PVH Six3 Prox1 Gaba_3		WMB 01796-01799			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115578			
PCL_INDV:CS202212150_5579	WMB 01800-01804 - CS202212150_5579	PVH Six3 Prox1 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6213		CS202212150_5579		PVH Six3 Prox1 Gaba_4		WMB 01800-01804			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115579			
PCL_INDV:CS202212150_5580	WMB 01805-01808 - CS202212150_5580	AHN-SBPV Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6214		CS202212150_5580		AHN-SBPV Gaba_1		WMB 01805-01808			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115580			
PCL_INDV:CS202212150_5581	WMB 01809-01814 - CS202212150_5581	AHN-SBPV Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6214		CS202212150_5581		AHN-SBPV Gaba_2		WMB 01809-01814			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115581			
PCL_INDV:CS202212150_5582	WMB 01815-01820 - CS202212150_5582	AHN-SBPV Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6214		CS202212150_5582		AHN-SBPV Gaba_3		WMB 01815-01820			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115582			
PCL_INDV:CS202212150_5583	WMB 01821-01825 - CS202212150_5583	AHN-SBPV Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6214		CS202212150_5583		AHN-SBPV Gaba_4		WMB 01821-01825			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115583			
PCL_INDV:CS202212150_5584	WMB 01826-01829 - CS202212150_5584	AHN-SBPV Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6214		CS202212150_5584		AHN-SBPV Gaba_5		WMB 01826-01829			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115584			
PCL_INDV:CS202212150_5585	WMB 01830-01835 - CS202212150_5585	AHN-SBPV Gaba_6	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6214		CS202212150_5585		AHN-SBPV Gaba_6		WMB 01830-01835			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115585			
PCL_INDV:CS202212150_5586	WMB 01836-01840 - CS202212150_5586	AHN-SBPV Gaba_7	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6214		CS202212150_5586		AHN-SBPV Gaba_7		WMB 01836-01840			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115586			
PCL_INDV:CS202212150_5587	WMB 01841-01845 - CS202212150_5587	SBPV-PVi Six3 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6215		CS202212150_5587		SBPV-PVi Six3 Gaba_1		WMB 01841-01845			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115587			
PCL_INDV:CS202212150_5588	WMB 01846-01851 - CS202212150_5588	SBPV-PVi Six3 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6215		CS202212150_5588		SBPV-PVi Six3 Gaba_2		WMB 01846-01851			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115588			
PCL_INDV:CS202212150_5589	WMB 01852-01855 - CS202212150_5589	SBPV-PVi Six3 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6215		CS202212150_5589		SBPV-PVi Six3 Gaba_3		WMB 01852-01855			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115589			
PCL_INDV:CS202212150_5590	WMB 01856-01862 - CS202212150_5590	AHN Onecut3 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6216		CS202212150_5590		AHN Onecut3 Gaba_1		WMB 01856-01862			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115590			
PCL_INDV:CS202212150_5591	WMB 01863-01867 - CS202212150_5591	AHN Onecut3 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6216		CS202212150_5591		AHN Onecut3 Gaba_2		WMB 01863-01867			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115591			
PCL_INDV:CS202212150_5592	WMB 01868-01871 - CS202212150_5592	AHN Onecut3 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6216		CS202212150_5592		AHN Onecut3 Gaba_3		WMB 01868-01871			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115592			
PCL_INDV:CS202212150_5593	WMB 01872-01882 - CS202212150_5593	ZI Pax6 Gaba_1	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5593		ZI Pax6 Gaba_1		WMB 01872-01882			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115593			
PCL_INDV:CS202212150_5594	WMB 01883-01885 - CS202212150_5594	ZI Pax6 Gaba_10	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5594		ZI Pax6 Gaba_10		WMB 01883-01885			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115594			
PCL_INDV:CS202212150_5595	WMB 01886-01890 - CS202212150_5595	ZI Pax6 Gaba_11	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5595		ZI Pax6 Gaba_11		WMB 01886-01890			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115595			
PCL_INDV:CS202212150_5596	WMB 01891-01894 - CS202212150_5596	ZI Pax6 Gaba_12	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5596		ZI Pax6 Gaba_12		WMB 01891-01894			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115596			
PCL_INDV:CS202212150_5597	WMB 01895-01899 - CS202212150_5597	ZI Pax6 Gaba_13	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5597		ZI Pax6 Gaba_13		WMB 01895-01899			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115597			
PCL_INDV:CS202212150_5598	WMB 01900-01904 - CS202212150_5598	ZI Pax6 Gaba_2	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5598		ZI Pax6 Gaba_2		WMB 01900-01904			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115598			
PCL_INDV:CS202212150_5599	WMB 01905-01913 - CS202212150_5599	ZI Pax6 Gaba_3	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5599		ZI Pax6 Gaba_3		WMB 01905-01913			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115599			
PCL_INDV:CS202212150_5600	WMB 01914-01923 - CS202212150_5600	ZI Pax6 Gaba_4	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5600		ZI Pax6 Gaba_4		WMB 01914-01923			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115600			
PCL_INDV:CS202212150_5601	WMB 01924-01926 - CS202212150_5601	ZI Pax6 Gaba_5	PCL:0010001	owl:NamedIndividual	PCL_INDV:CS202212150_6217		CS202212150_5601		ZI Pax6 Gaba_5		WMB 01924-01926			Zizhen Yao			http://purl.obolibrary.org/obo/PCL_0115601			
